,ETF 1 ,ETF 2,ETF 3,ETF 4,ETF 5,ETF 6,ETF 7,ETF 8,ETF 9,ETF 10,ETF 11,ETF 12,ETF 13,ETF 14,ETF 15,ETF 16,ETF 17,ETF 18,ETF 19,ETF 20,ETF 21,ETF 22,ETF 23,ETF 24,ETF 25,ETF 26,ETF 27,ETF 28,ETF 29,ETF 30,ETF 31,ETF 32,ETF 33,ETF 34,ETF 35,ETF 36,ETF 37,ETF 38,ETF 39,ETF 40,ETF 41,ETF 42,ETF 43,ETF 44,ETF 45,ETF 46,ETF 47,ETF 48,ETF 49,ETF 50,ETF 51,ETF 52,ETF 53,ETF 54,ETF 55,ETF 56,ETF 57,ETF 58,ETF 59,ETF 60,ETF 61,ETF 62,ETF 63,ETF 64,ETF 65,ETF 66,ETF 67,ETF 68,ETF 69,ETF 70,ETF 71,ETF 72,ETF 73,ETF 74,ETF 75,ETF 76,ETF 77,ETF 78,ETF 79,ETF 80,ETF 81,ETF 82,ETF 83,ETF 84,ETF 85,ETF 86,ETF 87,ETF 88,ETF 89,ETF 90,ETF 91,ETF 92,ETF 93,ETF 94,ETF 95,ETF 96,ETF 97,ETF 98,ETF 99,ETF 100,ETF 101,ETF 102,ETF 103,ETF 104,ETF 105
Dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2022,160.7241035,147.5530168,111.3082975,142.3820899,128.5129074,176.3653538,93.3754748,141.8100078,172.1540421,98.17545938,105.5261228,177.0783064,253.452237,138.0110657,105.826481,160.151239,155.0793582,148.3174006,160.1477724,93.10940786,116.3167772,142.4142769,166.4090222,138.7293692,128.2294218,114.1117745,138.535436,158.046738,172.1171572,109.0767712,153.0594813,146.3858368,160.8566148,112.3777104,104.083402,93.28242011,123.5979981,130.2570083,88.24310198,150.6338397,146.1574876,108.4150859,95.51806958,115.0181677,98.43105593,99.82415,131.8651648,107.4885304,136.660676,153.7310911,138.0120887,163.5266915,203.939001,146.6066302,128.847769,134.30488,93.18642406,169.7298206,147.3691992,132.7874585,100.1040751,176.5761821,141.3855299,98.65413932,97.86561458,152.5882252,170.8403496,137.5017263,153.3624552,88.2500539,137.5010098,104.4386327,124.1698465,172.8251047,140.9722222,99.53001438,150.1392022,93.12491358,134.063926,159.2452272,107.9034047,116.0935302,156.430223,160.5188845,139.7230536,92.02266882,97.60208858,166.0865355,132.7915285,96.40882166,90.20115674,141.0879858,137.6069895,146.1872935,114.1297127,149.1121152,139.6159506,135.0036076,146.2193465,144.056251,170.6941977,114.5875673,89.97434018,136.006216,149.8773703
02/01/2023,160.7241035,147.8158123,111.27288,142.6040632,128.5129074,176.3653538,93.3754748,141.8100078,172.1540421,98.17545938,105.5501206,177.0783064,253.3192261,139.3479395,105.8432136,160.151239,155.4186351,148.5538321,160.1477724,93.10940786,116.3167772,142.6356106,166.4090222,140.0760231,129.5701714,114.1484165,140.8838086,158.3280738,172.1171572,109.0507394,153.0594813,146.3858368,160.8566148,112.3777104,104.1329897,93.28242011,124.1703154,130.3681272,88.24310198,150.9335734,147.6586665,108.2421764,95.51806958,115.0181677,98.43105593,99.80718028,133.2447514,107.4885304,136.660676,154.0344306,139.3501059,163.5266915,203.939001,147.9787423,130.095881,134.5958297,93.18642406,169.7298206,147.6082229,134.9845562,100.1040751,176.5761821,141.5985224,98.65413932,97.86561458,155.6141327,170.8403496,137.7180951,153.564385,88.84740499,138.8173867,104.4386327,124.1698465,172.8251047,141.2644389,99.53001438,150.3843248,93.12491358,135.9050592,159.2452272,107.8148247,116.0935302,156.430223,160.8279792,139.7230536,92.36139326,97.60208858,166.0865355,134.9892474,96.56084569,90.20115674,141.3247189,137.8782529,146.4398595,114.1463212,149.1121152,139.6159506,135.0446669,146.2193465,144.056251,170.6941977,114.6516702,89.97434018,138.1087801,150.1026603
03/01/2023,160.0851489,147.4608731,111.9412855,142.4437492,130.277948,175.274384,93.93463124,144.1164973,173.3704081,98.61310451,106.0954931,175.8430871,250.5940145,141.1620026,105.9500892,159.6730189,154.783776,148.5590497,159.457508,93.39361261,117.2117235,142.4396568,166.2150461,141.7844223,130.6058279,114.7535364,141.8412518,159.6988635,171.3722929,109.7877067,153.4258874,145.7752647,160.3533032,112.4998223,104.4792969,93.17861645,124.7117865,130.6563037,89.34621321,150.4275336,149.5507774,109.2055294,95.71863711,116.0650015,98.82820172,99.77760731,134.3093449,107.555128,136.7461819,153.6141647,141.1634034,163.3251887,201.8830648,149.9828511,130.3447066,134.5826047,93.74708686,169.0785327,147.3279245,136.0044292,100.4632073,176.5247181,141.742698,98.65413932,97.86679714,156.3059753,172.0034644,138.037231,153.8634531,89.32788859,140.6342079,104.4758781,123.0978002,171.6067716,141.4741474,99.62858365,150.4656802,93.68771944,137.7560696,158.6161426,108.5802251,117.1501066,155.8041348,162.2071819,142.8711524,92.5712542,97.51317507,165.6074814,136.0079726,97.79638947,90.82591248,141.2014204,137.4871856,146.1280983,114.9892045,149.8752233,139.6159506,135.0398833,146.7705533,147.4026558,170.1562948,115.7365672,90.39131232,139.1111111,149.6424918
04/01/2023,161.2975417,148.7934932,113.1723206,143.7139293,130.8143803,177.1653672,94.42045299,145.2150117,173.8927684,98.97602507,106.784522,176.7053191,251.6142684,143.1556896,106.0859188,160.9954597,156.6426022,149.8348259,160.7251629,93.88708191,117.6844117,143.7768063,167.3530111,143.7457608,133.4523266,115.5054252,145.1906097,160.4125157,173.4387101,111.1198133,155.1282318,146.871081,161.7121977,112.6467763,104.9760882,93.56417291,125.4806329,131.3495758,90.17939217,152.250514,152.4671302,110.507291,95.98727881,113.5077741,99.5679403,99.77234769,137.2368112,107.5847269,138.7698227,155.5022694,143.1575141,165.9073524,202.6918565,152.895176,132.7866919,135.8551423,94.22404293,169.9693264,148.7713073,138.9241797,100.9786964,178.8521215,143.0785099,98.65413932,97.9599982,159.9053395,172.6446831,139.1337906,155.3399544,90.10964195,142.617277,104.4882881,126.2836638,172.4307895,142.7392739,100.2824558,151.7911386,94.17134412,139.3492819,159.8974682,109.976006,114.6992313,157.0953073,163.2225994,145.0058291,93.04616592,97.89198871,166.0202834,138.9271915,97.78982964,91.31488328,142.3456303,138.9888743,147.4160415,116.1144328,150.2022696,138.0280319,136.5351575,147.7764366,149.5728062,172.364726,117.4863554,90.71435117,141.959596,150.8709286
05/01/2023,159.4371886,147.1258519,114.1731421,142.4624231,131.6560705,174.9544721,94.25069223,143.393276,173.2596544,98.40249974,106.7567021,173.8988522,246.9059855,142.9393866,105.9127689,158.7052537,154.6418966,148.9493754,158.8213527,93.37542568,117.8447138,142.5122987,164.978183,143.4687995,132.9511021,115.3817774,144.6611696,159.8811955,170.9096461,112.2385045,153.0468036,145.1489936,159.5962249,112.6964266,105.0355181,93.33432194,124.6869433,130.0891088,89.85588076,150.0881663,151.8192255,111.82305,95.8737914,112.0027948,99.41955616,99.74783586,136.720946,107.6143259,138.0826082,153.3882186,142.9405383,164.1869299,198.7713774,152.3071997,131.535717,135.1968319,94.04168864,168.0238665,146.9367388,138.801795,100.8834164,176.2604848,142.0615495,98.65413932,97.90693051,159.5530733,171.9923128,138.2420375,152.6495193,89.83784423,142.405109,104.5007137,125.1355154,169.688592,137.9366062,99.93069724,149.8069131,93.99091985,139.6011537,158.038517,111.1705467,113.2543266,155.2526614,162.2728103,144.1732807,92.88661232,97.92049286,164.3359494,138.8042218,97.92496212,91.18812469,141.1964885,137.5341819,145.8088032,117.2479655,153.3151203,138.1937353,134.341876,147.2247117,148.4601018,169.8908638,118.81634,90.16907991,141.7187257,149.2473031
06/01/2023,163.080896,150.2502404,114.7307687,145.1648592,132.7951051,179.0152522,94.70661411,144.8162627,175.8319513,99.17344316,108.2444959,178.7418804,252.5151149,144.5691762,106.3839072,162.3863648,157.9184889,151.4133715,162.4217871,94.40408356,118.0226197,145.2671317,168.5177168,145.1432851,134.550247,116.6753036,146.8353736,161.9982262,174.8855261,112.7712574,156.5791005,148.4858837,163.2939002,113.6996534,105.1543242,94.46133314,127.3141354,132.3438459,90.54857116,153.4105479,153.4507151,112.0412453,96.11730505,113.6281759,100.6917319,99.77016445,138.3660891,107.6809235,141.6010197,156.6269316,144.5678566,168.1310948,204.8157066,153.9636124,134.0851622,137.6691696,94.50006449,171.9357956,150.0890178,140.5501486,101.9534838,180.4190862,144.3150045,98.65413932,98.01077466,161.8998282,174.5274497,140.4049978,155.7915001,90.49018428,144.0471787,104.5131392,126.6164448,174.4142143,139.5214521,101.0867842,152.8181179,94.45119818,141.135102,161.5997916,111.631507,114.9801518,159.2766364,164.3841722,145.2253598,93.35149745,98.76517117,165.7960453,140.5531888,98.26836916,91.81609486,143.7561649,140.3033085,148.8442593,117.6880917,154.983188,138.7747626,137.3539507,149.5866812,149.6301519,174.6445502,118.9629477,90.87014296,143.5493395,152.7490849
09/01/2023,162.9773304,151.0273189,117.5432812,146.2824768,133.2340501,179.2982692,94.69562211,146.8999218,173.44624,99.76627075,108.8248913,179.8468232,255.654474,145.8022638,106.5781369,162.606171,159.2133958,152.0998578,162.3858345,95.07132054,119.5384625,146.3500345,168.7757857,146.4376554,136.2344859,117.2817806,148.6913975,160.7289153,175.2533806,115.614102,155.7236678,148.3462002,163.3797399,114.0334644,105.6195989,95.51419886,127.85182,132.0996285,90.39198538,154.8568875,154.9508515,114.6702933,96.13850399,114.0589066,100.984136,99.78872198,140.0974149,107.7327216,141.201992,157.877035,145.802552,168.1531683,207.0815583,155.5195863,137.0017063,138.2951523,94.48282511,171.8979789,150.9613311,142.0712163,102.2710837,180.6886963,145.2486201,98.65413932,98.0301392,162.9950983,172.3235162,140.8906956,159.3532359,90.32002895,145.3329422,104.5504002,128.686917,175.4900505,140.9756601,101.7704033,153.810759,94.43427396,141.7672507,161.628094,114.5701287,115.4159612,159.1621043,163.5100066,146.2704195,93.32289986,100.0306905,163.0465804,142.0754486,97.50874097,91.84117167,143.9781022,141.512549,149.7415145,120.2416542,157.8543659,138.7747626,138.2153976,149.9044195,150.5435088,175.4807968,122.3684929,91.40166789,145.1623932,153.3047422
10/01/2023,164.1147507,151.4828087,117.6333337,146.6534892,132.7088988,180.6563771,94.44342135,146.8842846,174.8765058,99.3081767,108.3129247,181.4226022,258.1000605,144.9364316,106.5169479,163.8678692,159.5619257,152.6583391,163.5384529,94.69574265,119.319372,146.7495203,169.9141751,145.5742709,136.0663733,117.1766298,148.2835528,161.416579,176.5231006,115.6773861,156.4820434,149.3622576,164.5852487,113.523999,105.6474583,95.44746793,127.7389635,131.9668353,90.06604568,155.2165192,154.1830611,114.7789792,96.01656441,114.1952932,100.3600498,99.79834808,139.9247653,107.7697203,142.1979779,158.1826046,144.934649,169.4181335,208.3533988,154.6689431,136.0169584,138.224619,94.22627766,173.1543342,151.491742,141.5933329,101.8401251,182.0736166,145.8223488,98.65413932,97.99296225,162.093149,173.6684026,141.4616958,160.3034246,90.03389923,144.4625857,104.5628258,127.473751,177.0276589,141.4088284,101.3923009,154.2571569,94.1775396,140.6293831,162.6916842,114.7395488,115.6065357,160.302205,164.2766145,145.5554697,93.074066,100.08697,164.4072979,141.5981397,97.18698136,91.5144696,144.5502071,142.2493918,150.1544456,120.3246969,157.6468425,139.2831616,138.2600446,150.0924722,149.8665509,177.0137792,122.307221,90.97553152,144.6340326,153.7063496
11/01/2023,166.2259126,153.1602058,117.9584439,148.1008956,133.2347236,183.0199893,94.87440616,146.3917123,176.7061877,99.89030205,109.4038167,184.6080037,265.530532,145.466108,106.6969877,166.1668262,161.2978925,154.2407606,165.7080786,95.19342982,119.3031223,148.2339716,172.2877298,146.1310197,137.662405,117.7276664,149.8292987,162.8170699,178.9682647,116.000763,157.9655416,151.2464444,166.9047976,114.0996647,105.8449486,95.99614444,128.4442704,132.5764629,90.85101125,156.9264585,154.842433,114.9370679,96.20973059,115.0468716,100.9906823,99.82276067,141.5661201,107.806719,143.3253897,159.9398957,145.4667562,171.4604797,211.9404828,155.2153083,136.8385244,138.7403935,94.66486015,175.6082188,153.2228157,142.8579754,102.4479625,184.599195,147.419325,98.65413932,98.06162504,163.3922612,175.4995,143.1417073,162.8349062,90.78541504,144.9672819,104.5752513,128.1662797,180.1357355,142.2992299,102.0995413,156.0047123,94.6200626,141.0343533,164.7998894,115.0964491,116.5658151,162.6020579,165.9525909,146.7089723,93.50590697,100.7206205,165.3501172,142.8604731,97.44593061,92.05002245,146.1580193,143.7167465,151.7656302,120.6568676,157.5391405,140.8638808,139.4702958,151.0121863,150.9924175,180.2986712,122.574957,91.49101906,145.9176379,155.3222883
12/01/2023,166.807681,154.2672243,118.1398989,149.0913191,134.4589543,183.7980525,95.22081819,147.1892103,176.4547997,100.7134189,110.5812186,185.5322587,270.0045345,146.3984275,106.9970267,166.7176288,162.5799479,154.9591487,166.3217071,95.98498941,119.6945154,149.2067905,172.9609161,147.0579923,138.6793823,118.2572406,150.8135123,163.1895716,179.6480091,116.1672763,158.1328456,151.7325578,167.447042,114.9232434,106.191202,96.88589012,130.2133099,132.8173223,91.1451873,158.1829314,155.5346433,115.1478529,96.43912684,117.9049745,101.8395269,99.84201287,142.611583,107.8585171,143.961934,161.1430664,146.3966524,172.100393,213.4592826,155.8466023,138.3943227,139.8343938,95.00536975,176.2469011,154.2904138,143.9885774,103.1979869,184.9847912,148.156685,98.65413932,98.18062083,164.6072023,175.353042,143.7033283,164.6675811,91.12636361,145.9175734,104.5876769,130.2136731,181.0376369,143.0074257,102.9592799,157.0818784,94.96096474,142.6601608,165.4637086,115.0998891,119.5949612,163.3825954,166.2693549,147.2961508,93.84951393,101.3958935,164.7869738,143.9893465,97.87084353,92.38918175,146.8534228,145.7714326,152.8745529,120.8395615,158.542608,141.5104522,139.8573689,152.454269,151.5538722,181.0419106,122.4936655,92.21041056,146.989899,156.4149013
13/01/2023,167.4786058,155.1561243,119.3795898,150.0620116,135.3220277,184.6307576,95.37183513,149.112588,176.7883135,101.0012327,110.1820015,186.8576803,270.2584643,147.1285988,106.8430701,167.5520689,163.6080597,155.7111779,167.041812,96.20991436,120.4497518,150.1613592,173.6264622,147.8153968,138.9388153,118.2728724,151.6949986,163.7811192,180.4702471,117.4827764,158.5455981,152.3127067,168.3040321,114.1343218,106.6099008,97.40490843,130.861265,133.3582639,91.07386596,159.11493,156.5896385,116.4026819,96.54096398,119.6382962,101.3550963,99.8571963,142.8788441,107.8659168,143.7893387,162.1846587,147.1302371,172.5082065,214.1754646,156.9549934,139.3805884,140.6455263,95.15426687,177.2133283,155.3050324,144.6296404,102.8491156,185.8404768,148.8845295,98.65413932,98.22932781,165.7356429,175.7671391,144.385262,165.7849654,91.09969843,146.6573976,104.6001024,131.3599189,182.33101,143.7671892,102.901948,157.9804853,95.11116719,142.7381917,166.2066459,116.4019298,121.3204002,163.7200505,167.0077375,147.4264654,94.03627011,102.156112,165.5641627,144.6333347,97.89281896,92.21202061,147.4156638,146.8323792,153.792616,122.1391795,161.2614269,141.0032628,139.9693849,153.5874203,151.5936489,182.1414595,124.126572,92.46013563,147.6938617,157.0214331
16/01/2023,167.4786058,155.1662126,119.5453213,150.0852659,135.597989,184.6307576,95.43536725,149.8827209,176.7883135,101.0012327,110.2195602,186.8576803,271.314994,147.8260173,106.8713679,167.5520689,163.6959633,155.8253189,167.041812,96.09801566,119.9912588,150.1893847,173.6264622,148.5035609,139.3767382,118.3279108,151.9335128,163.8524844,180.4702471,117.6147304,158.5455981,152.3127067,168.3040321,114.1343218,106.7668926,97.15281382,130.4243386,133.3555164,91.06051034,159.1593652,157.5080681,116.5080743,96.59875849,117.6181072,101.3550963,99.88627308,143.3288885,107.8659168,143.7893387,162.2806022,147.8276592,172.5082065,214.1754646,157.9107435,139.9895627,140.6815276,95.2134554,177.2133283,155.3068806,145.0317618,102.8491156,185.8404768,149.0586957,98.65413932,98.26517437,166.2381002,175.8437136,144.5096983,165.8297078,91.04492211,147.349601,104.6374102,132.1350845,182.33101,143.9390814,102.8959826,158.010069,95.17304637,143.3841686,166.2204755,116.67799,119.2728785,163.7200505,167.1411317,149.3088547,94.05806705,102.1450181,165.5641627,145.0360459,97.79688146,92.25137292,147.4995068,146.8426064,153.8166529,122.1557881,162.7035831,139.7269955,139.9821412,153.7654574,153.5432299,182.1414595,124.5091675,92.46013563,148.0854701,157.111454
17/01/2023,167.1386405,155.1986578,119.1346851,150.0535554,135.4420768,184.7274318,95.87512925,149.6325254,176.8869377,101.0321927,110.176342,187.1118611,272.5801088,148.4442401,106.9326389,167.1659923,164.1462763,155.7176378,166.7695388,96.17076339,119.3321196,150.1582204,173.5831678,149.0984626,139.8644722,118.2662879,152.566809,164.2505621,180.7493188,117.2130338,157.6918281,151.9900623,168.0512036,113.7787824,106.8066919,96.84140283,130.435144,133.0511605,91.70130576,159.5919161,158.1919384,115.6097683,96.89974685,118.9647853,101.075785,99.90820471,143.8311159,107.9325144,142.9287371,162.7529198,148.44759,172.1213737,215.101562,158.5827452,140.2635675,140.4361307,95.65222943,176.721711,155.2970239,145.4222274,102.7289163,185.3926629,149.10177,98.65413932,98.41809505,167.0370843,176.0031819,144.3055386,167.0948599,91.65936954,147.9312559,104.6498358,132.1114266,182.5791948,145.5445545,102.985824,158.1706666,95.61420939,143.7041939,165.9866593,116.3830098,120.7571724,163.2699057,167.7895581,148.931034,94.51580278,101.7282259,164.7411069,145.4230216,98.16144395,92.4068773,147.4501874,146.8910636,153.8188054,121.9025079,161.8183251,141.0530833,140.0004784,154.2959421,153.0866674,181.6312295,123.9793576,92.48533724,148.5034965,156.936563
18/01/2023,164.5377936,153.8995546,119.4543953,149.0486861,135.0913585,181.7515501,96.24044916,150.1720094,173.6519211,102.1960612,111.5009283,184.7336073,270.9537485,148.8319015,107.2950971,164.5731023,162.8667911,154.4818135,164.2037427,96.89890885,119.4365751,149.0902047,170.858164,149.4503165,139.8167365,118.7007137,152.5669702,162.4247674,177.8901013,117.5186823,154.6874221,149.6244244,165.5308929,114.5607659,107.0815755,97.38266479,130.2187587,131.7101017,92.4592076,158.294182,158.3212066,116.0313381,97.06933834,120.8128367,102.3981496,99.92487672,143.7812057,107.9769128,140.5614891,161.4686051,148.8350468,169.4725524,212.3664876,158.7381468,141.0202368,139.5302191,96.01272394,174.0409261,153.9860898,145.6087185,103.7256914,182.7334317,147.7747938,98.65413932,98.49207939,167.1842234,172.901914,143.0260034,166.9229547,92.43733789,148.3534659,104.6622769,132.6172571,180.258485,143.9356436,103.9099008,156.8298881,95.97732457,143.8434642,163.4899398,116.69949,122.7129789,161.1622701,165.9527166,148.4388702,94.90352674,102.4224477,162.404444,145.6124298,98.70558176,93.12193987,146.0643125,146.1530033,152.596515,122.3550905,162.2951035,143.6004343,138.1137461,153.7563051,152.6117821,179.0301373,124.226063,93.52089443,148.6620047,155.6905341
19/01/2023,163.2954568,152.3091093,119.2148906,147.6481407,133.6780463,179.6051044,95.96257306,150.0078186,173.0115966,102.0829232,110.9147631,182.878017,260.0725514,146.5578522,107.1654192,163.0910832,160.6476117,153.2255163,162.9125097,96.59465881,119.2027759,147.6919372,169.2053346,147.1456025,137.4081607,117.9229896,149.6409386,161.3720273,175.5163954,117.2754202,152.650054,148.5031104,164.0875659,115.1236722,106.94529,96.59672277,128.5797536,130.7875706,92.09766598,156.0710412,155.7921372,115.2186634,96.91103163,119.4503457,102.206123,99.94393045,141.3052043,107.999112,139.4863309,159.1504527,146.5568012,167.6944327,209.9462863,156.2216543,138.327046,138.2723759,95.73919251,172.8349931,152.2568642,142.9512209,103.4789407,180.475159,146.1203853,98.65413932,98.43221194,164.0799273,172.2116282,141.7447702,163.5148739,92.0901802,146.0574597,104.6747181,131.6406693,178.4477311,142.0310781,103.5121406,154.9898834,95.70268377,141.8116987,162.2137601,116.3873098,121.1816075,159.7663914,164.5398197,146.9726533,94.6260953,101.8120378,162.8070533,142.9537203,98.80053528,92.96726886,144.7721444,144.3474217,151.0585171,121.8983558,162.338447,141.8912186,136.9836202,153.5551285,151.1665421,176.9255205,124.2414315,93.4086327,145.958042,153.8871838
20/01/2023,166.3871146,154.5839535,120.0960392,149.6790197,134.0802864,183.222678,95.60365148,150.5003909,175.6118188,101.8383006,110.1466479,188.1131491,262.0631802,147.0645913,107.0329526,166.2414677,163.114052,155.3985695,166.0750093,96.21348493,119.1820435,149.7803478,172.9464847,147.6938729,138.4510813,117.6950958,150.5774171,163.1545078,179.2761169,118.2262517,154.8368526,151.2593512,167.3959135,114.5495633,106.8442322,97.01935197,129.7035162,131.5330441,91.21314036,158.7627042,156.2523945,115.8106727,96.75633421,118.7685845,101.5231196,99.9334112,142.3772796,108.0361107,141.6366472,161.705955,147.063078,170.7128214,215.6201766,156.7772553,139.3392496,139.3450693,95.38355057,176.2174881,154.5491508,143.9069876,102.9991205,184.3894983,148.4480097,98.65413932,98.38247022,165.121225,174.8233396,143.811917,166.4266665,91.22536926,146.5889426,104.6871592,133.1095216,183.5561362,145.4861111,103.1405641,157.5837458,95.34395076,142.3154422,165.307724,117.2507504,120.5049338,163.0380781,166.5059692,147.5205645,94.22782161,102.1725505,163.7294873,143.9100864,97.891015,92.45901153,146.8928783,146.2728072,153.2397691,122.8907158,163.6229904,142.7025143,137.9303747,154.7385308,151.6505308,180.8259307,125.3782984,93.1703629,146.977467,156.2583949
23/01/2023,168.3640916,156.2664501,120.362782,151.1250167,134.3230784,185.7058486,95.5616522,149.7146208,177.1423892,101.9090119,110.0367649,192.2175663,266.5235792,147.831855,106.9975188,168.2145762,165.2191109,156.8907019,168.1405164,96.12791656,119.1820435,151.2624226,175.0933802,148.4880172,139.0903242,117.9926545,151.764021,164.4143308,181.8712867,118.5040731,155.9994596,152.9879448,169.6474473,114.5322686,106.8563871,97.14539927,130.8993148,131.8905173,91.00516874,160.9704636,157.0545869,116.3211674,96.75688246,119.2972008,101.2285334,99.94750302,143.0344466,108.1175078,143.7830049,163.8263919,147.8328253,172.8467399,220.6087547,157.6075196,140.5059087,140.0797908,95.34358076,178.2890037,156.2383337,144.9443441,102.7650738,186.9219897,150.2635856,98.65413932,98.39266986,165.9716115,176.4228549,145.2811388,169.9760392,91.00545594,147.3797892,104.7244826,134.1395463,187.5610588,148.7142464,103.12499,159.3487345,95.30330241,143.1332846,167.3162276,117.5371305,121.0016175,165.109788,168.3025787,149.036425,94.17315489,102.3907044,164.1958006,144.9457127,97.43822281,92.29347426,148.377392,148.0727882,154.8545413,123.1855174,163.5218556,144.0626989,137.967049,155.7468317,153.1442451,183.1606095,125.465252,93.22076613,148.020202,158.0004897
24/01/2023,168.2470174,156.3250215,120.3998671,151.2014742,133.851806,185.7114529,95.7433483,150.1759187,176.8482579,102.0345721,110.6767323,191.7982742,264.8941959,147.4487397,107.135645,167.9582214,165.4334722,156.9247404,167.967481,96.45922776,119.1820435,151.3213881,174.6926943,148.1248587,139.0000415,117.9685281,151.8448158,164.3169771,181.8463092,118.5639909,155.952282,152.8643026,169.4129125,115.1505788,106.87747,97.54578483,131.1822873,132.19121,91.34928148,161.1083265,156.7423626,116.3853909,96.87914185,121.4884961,101.7827918,99.9648697,142.9412556,108.1693059,143.3831854,164.0966859,147.4505347,172.468212,220.516145,157.2765383,140.2771919,140.3149016,95.53104301,178.1083239,156.3264275,145.0842124,103.2209518,186.5210311,150.3710589,98.65413932,98.45564155,166.4072458,176.0916515,145.2918117,169.6916891,91.31905888,146.9877674,104.7369393,134.5877213,187.1518935,148.0301155,103.5410468,159.2631529,95.4915088,142.6552221,167.1657104,117.5775505,123.3722574,165.0314886,168.1485028,149.0348991,94.33488818,102.6563112,163.135766,145.086749,97.74620678,92.61546834,148.3872559,148.0141037,154.9363383,123.2270387,163.3576757,146.29477,137.958279,155.733017,153.144477,183.1524222,125.3710186,93.32386364,148.1460761,157.9962106
25/01/2023,168.2175237,156.3725993,120.6238071,151.2842737,133.6364585,185.9552398,95.84018453,150.9616888,176.3794871,101.9730342,110.7464106,191.28085,262.4607013,147.0826208,107.135727,167.9227023,165.6560585,156.9175352,167.9431821,96.64134765,119.1820435,151.3967204,174.604832,147.6966991,138.8941929,117.9318359,151.6651642,163.960151,182.0427956,118.799623,155.8681104,152.8097515,169.382423,115.4096944,106.9171079,97.94617039,131.8017974,132.6088217,91.28038843,161.3271655,156.2862752,116.5937057,96.96772964,122.3997167,101.8853514,99.98650361,142.8326275,108.221104,144.5739349,164.3461997,147.0837423,172.8146131,219.9604865,156.7873444,140.2762606,140.7006304,95.62617882,178.1125257,156.3369002,144.8103036,103.3856152,186.1838265,150.4120941,98.65413932,98.50190948,166.251513,175.5849959,145.2028708,169.3684836,91.26913078,146.5851159,104.7493805,135.0542599,186.647151,148.1435644,103.7008315,159.357187,95.58512089,142.2729697,167.1084624,117.8880107,124.3221458,164.8444913,167.8216179,148.7709129,94.44579101,103.0504297,163.1510549,144.8128355,97.66158499,92.62323923,148.3132768,148.1373167,155.0403783,123.1647567,163.5336766,146.8659484,136.4661939,155.4776176,153.1240088,183.644149,125.5089309,93.25284091,147.8228438,157.7824901
26/01/2023,170.0778768,157.5623569,121.8357835,152.4445243,133.9166291,188.0339669,95.70278454,151.0906959,179.1267597,102.0976388,110.7458226,195.1145187,262.1085248,147.6449985,107.1220292,169.5617259,167.0460656,158.2946817,169.8743248,96.28884272,119.1820435,152.6036526,176.4919608,148.3212752,139.3653231,118.1751103,152.6108349,165.9455892,183.7594342,120.0780952,156.3095436,154.491617,171.2296189,115.4325734,107.0000947,97.84236672,132.1521882,132.2907286,90.90145709,162.8683977,157.0895102,117.6566875,96.91628567,121.4544639,101.512209,99.99255714,143.3176184,108.2581027,145.6261332,165.5235219,147.6468461,174.2791141,223.4240909,157.6243849,140.1862019,141.1664438,95.48768917,180.0159671,157.4008021,145.7718981,103.1476595,187.5364857,151.9566505,98.65413932,98.49740094,167.4815534,178.3743899,146.3642764,170.840864,90.92146275,147.173999,104.7618216,135.7589484,190.3879329,151.7911166,103.498288,160.5209913,95.44345611,143.3821932,169.0027916,119.1281315,123.3412761,166.6146718,170.015644,147.8464018,94.28571429,102.947669,163.4619305,145.7732812,97.64141351,92.37633489,149.5758532,148.8478612,156.2031147,124.2816808,164.2442471,146.6571633,136.6388022,156.3743647,151.953205,185.8440655,127.2253532,93.36510264,148.7987568,158.7091667
27/01/2023,170.5042968,158.0317228,121.6680666,152.811661,133.986335,189.263643,95.6468812,150.3557467,179.7995006,102.0508165,110.5738686,196.9784636,261.4963724,147.9619881,107.1075932,170.1902585,168.0433341,158.6702988,170.4100708,96.18114101,119.1820435,152.9845295,177.3332315,148.7112819,139.5240961,118.0375397,152.7583944,166.6472784,185.2953146,119.9337986,156.4589741,154.8739226,171.9956095,115.2110594,107.0788864,97.70149032,132.426387,132.0523114,90.68044319,163.8196028,157.2656902,117.5792899,96.90893001,122.2139147,101.3550963,100.0035726,143.4803238,108.2877016,145.5509196,166.57667,147.9619776,174.5304461,224.4181021,157.8374096,140.3124773,141.0701953,95.43182082,180.4109416,157.8831618,146.0516347,103.0963549,188.389867,152.7185636,98.65413932,98.50257467,167.5103066,179.1639252,146.8053421,171.7492538,90.68428298,147.5303052,104.7742783,136.299273,192.2065858,152.3446095,103.3872675,161.1623251,95.38618576,144.1625017,169.5218829,119.0120314,124.1505814,167.0387167,171.0907808,148.038364,94.18187366,102.7304868,162.3279992,146.0524399,97.61238627,92.16723518,149.9950681,149.6558072,156.673806,123.9578143,163.7595881,147.0762886,136.4111825,156.5037049,152.1509869,187.0796866,127.259528,93.31928152,149.1468531,158.9860444
