Start Date,01/01/2018,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SPTR500N Index,XNDX Index,RU20INTR Index,SX5T Index,TUKXG Index,NDUEEGF Index,NKYTR Index,IBOXIG Index,IBOXHY Index,QW5A Index,IBOXXMJA Index,JPEICORE Index,BCOMGCTR Index,BCOMTR Index
,S&P 500,Nasdaq 100,US Small Caps,Euro Stoxx 50,UK FTSE,MSCI EM,Japan ,US IG,US HY,EU IG,EU HY,EM Bond,Gold,Commodity
Dates,,,,,,,,,,,,,,
08/04/2020,4960.61,9567.68,6052.1491,6074.86,5306.38,415.235,31693.33,311.9796,266.1589,223.627,177.0116,524.297,409.4229,134.6888
09/04/2020,5032.93,9578.29,6332.2092,6163.32,5459.91,421.86,31681.1,322.2656,275.9911,225.646,179.9786,533.362,426.0755,135.3908
10/04/2020,5032.93,9578.29,6332.2092,6163.32,5459.91,422.164,31930.62,322.2656,275.9911,225.646,179.9786,533.362,426.0755,135.3908
13/04/2020,4982.14,9687.82,6156.0448,6163.32,5459.91,419.786,31185.35,324.3625,278.373,225.646,180.0598,535.94,428.1719,135.1981
14/04/2020,5134.89,10106.04,6284.7853,6217.76,5411.06,426.043,32160.39,325.6433,281.2534,227.5648,183.2336,540.339,429.9984,134.4888
15/04/2020,5022,9989.55,6013.9435,5984.33,5230.11,422.23,32015.1,326.4253,280.045,228.3014,183.6062,536.114,423.0251,132.1739
16/04/2020,5051.23,10182.4,5984.5344,5993.18,5262.77,420.681,31589.51,327.3124,280.2824,228.0016,182.9376,535.385,420.9621,132.364
17/04/2020,5186.72,10269.12,6243.6849,6155.02,5411.01,428.521,32583.63,326.0829,281.9966,228.1838,183.2017,536.99,412.9677,132.4482
20/04/2020,5093.96,10145.99,6163.5745,6200.2,5435.19,427.578,32210.03,325.4864,280.5085,227.8593,183.1176,533.801,415.9917,132.2049
21/04/2020,4937.81,9769.86,6020.1497,5949.47,5274.56,417.588,31574.09,324.8751,276.2491,227.855,182.0454,527.983,410.3046,126.9362
22/04/2020,5051.13,10074.05,6103.6095,6042.32,5395.73,422.605,31340.19,324.8823,276.2881,227.5738,182.0569,526.821,422.5826,129.4404
23/04/2020,5048.69,10047.15,6167.4701,6079.75,5451.41,424.136,31817.53,326.5774,276.0789,228.2968,182.6779,528.322,424.3101,129.641
24/04/2020,5119.05,10215.98,6264.0206,5988.7,5384.04,418.242,31543.33,326.4078,274.6465,229.0634,182.6818,528.053,421.9291,128.4981
27/04/2020,5194.43,10275.51,6512.0839,6144.38,5472.54,425.818,32396.88,324.7409,274.4301,229.6341,183.2049,526.569,419.0649,127.0348
28/04/2020,5167.23,10089.41,6594.4094,6250.9,5577.1,429.333,32377.18,326.1501,274.8304,230.1338,183.604,526.498,418.6774,127.2242
29/04/2020,5304.71,10444.22,6913.2028,6393.55,5723.82,437.437,32377.18,326.3882,276.0367,230.3774,183.5784,531.525,416.5394,127.7246
30/04/2020,5255.98,10465.21,6658.8814,6251.16,5524.05,439.967,33069.06,326.0049,277.0265,231.2503,183.9083,537.266,411.8731,129.9062
01/05/2020,5108.9,10137.9,6404.1584,6251.16,5394.13,436.083,32128.52,324.359,275.9915,231.2081,183.7448,537.895,413.5033,129.4976
04/05/2020,5130.64,10272.71,6421.9636,6020.62,5385.44,422.392,32128.52,323.4276,275.6308,230.6363,182.4204,537.028,416.522,130.0627
05/05/2020,5177.01,10384.94,6470.5752,6150.73,5474.96,426.087,32128.52,323.4609,277.1488,230.8864,182.4777,542.476,415.8669,132.9165
06/05/2020,5141.17,10449.64,6417.5171,6081.99,5479.03,427.5,32128.52,320.8356,277.4307,230.0792,182.5746,542.385,410.4954,131.1085
07/05/2020,5201.6,10586.36,6519.4179,6169.7,5563.61,426.679,32219.28,322.4564,278.3466,230.1685,182.6659,545.119,419.5648,132.2496
08/05/2020,5290.06,10727.4,6757.5164,6228.64,5563.61,433.795,33045.15,319.7814,278.9824,230.262,182.728,546.817,416.8123,132.9422
11/05/2020,5291.02,10818.94,6714.9434,6179.18,5567.13,435.818,33391.62,317.5105,279.0702,229.9283,183.1557,550.502,413.0189,131.7972
12/05/2020,5182.94,10602.09,6483.0908,6180.16,5618.72,432.68,33352.02,320.1139,280.2875,229.6348,183.1302,552.568,414.7441,131.306
13/05/2020,5092.68,10471.35,6268.49,6022.33,5533.68,432.637,33189.19,321.2319,278.5177,229.5346,182.9736,550.251,417.0669,129.3234
14/05/2020,5152.14,10581.81,6291.9087,5915.93,5389.6,428.743,32612.31,322.0622,276.8177,228.9956,182.0317,547.493,423.1544,130.7416
15/05/2020,5172.75,10650.78,6391.5789,5940.13,5444.26,428.962,32813.23,322.9693,276.6881,228.9371,181.6603,551.801,426.996,131.5352
18/05/2020,5336.13,10859.42,6781.8194,6245.36,5677.82,434.412,32970.86,323.0584,279.9529,228.6371,182.166,558.302,421.8562,134.4572
19/05/2020,5280.52,10821.18,6650.0708,6225.42,5634.3,440.456,33459.32,325.4882,280.6752,228.7433,182.9893,561.326,424.5627,134.9047
20/05/2020,5369.14,11042.1,6849.9424,6312.03,5695.26,443.458,33724.1,328.42,282.8134,229.1961,183.725,568.129,426.4239,135.6881
21/05/2020,5327.65,10917.57,6853.6874,6235.54,5649.9,442.749,33653.95,328.9271,283.7615,229.9608,184.3053,572.765,419.4939,134.4284
22/05/2020,5340.84,10959.47,6894.4308,6236.59,5629.1,431.042,33385.16,329.2495,284.0732,229.9602,184.545,570.866,423.5046,133.8446
25/05/2020,5340.84,10959.47,6894.4308,6378,5629.1,434.121,33963.99,329.2495,284.2201,229.9642,184.6778,570.866,423.5046,133.8446
26/05/2020,5406.53,10931.52,7085.451,6437.83,5699.05,441.431,34831.07,329.211,286.9056,230.2138,185.804,574.218,417.4003,135.1481
27/05/2020,5486.77,10992.28,7305.6684,6549.14,5770.9,441.804,35073.51,330.3997,287.8771,230.9971,187.7429,573.744,417.0636,133.697
28/05/2020,5475.65,10963.85,7124.7733,6642.29,5842.01,440.885,35889.83,329.9752,289.028,231.4076,188.765,573.071,417.4274,133.9122
29/05/2020,5502.6,11125.59,7092.2063,6547.25,5708.44,443.347,35827.13,331.642,288.6956,231.6964,189.1876,571.893,423.0806,135.5447
01/06/2020,5523.44,11176.08,7150.1023,6606.75,5792.81,453.569,36129.27,331.7753,289.4919,231.4028,189.6031,574.071,422.7471,135.4956
02/06/2020,5568.91,11244.1,7215.5188,6783.18,5843.28,461.291,36560.32,332.4815,291.7629,231.9481,190.7024,577.536,418.8119,136.0742
03/06/2020,5645.31,11300.12,7387.931,7020.62,5995.72,471.117,37032.19,332.5724,294.647,232.3278,191.7505,583.521,411.761,136.3276
04/06/2020,5627.15,11214.62,7388.5429,7003.61,5957.33,471.63,37166.44,332.0466,294.7832,233.1246,192.5926,583.335,417.2213,137.2916
05/06/2020,5774.7,11441.4,7669.0178,7266.89,6091.53,478.26,37441.54,334.0366,297.7314,234.3896,194.2492,586.238,406.4991,138.0206
08/06/2020,5844.31,11531.22,7820.4366,7228.25,6080.53,480.568,37956.35,335.382,298.0113,235.3893,195.2211,590.439,411.842,137.9102
09/06/2020,5799.02,11607.68,7668.9052,7131.24,5951.95,481.602,37813.76,335.3152,296.4492,234.8802,194.5322,590.18,415.9017,138.0927
10/06/2020,5768.22,11755.68,7467.4472,7073.26,5945.76,483.029,37869.31,336.404,295.48,234.5348,193.8938,590.138,415.6139,138.6834
11/06/2020,5428.68,11168.19,6902.5447,6752.99,5713.56,474.069,36801.53,335.3617,290.6261,234.4989,192.0886,585.725,420.2292,136.7408
12/06/2020,5500.74,11256.32,7064.2173,6772.68,5740.34,470.957,36527.35,335.1356,291.5613,234.616,192.2351,584.937,419.6273,135.9162
15/06/2020,5546.59,11388.08,7227.248,6735.45,5702.28,461.127,35258.98,335.3078,291.5331,234.3633,191.9127,582.249,417.1937,135.791
16/06/2020,5651.83,11589.17,7393.5749,6963.61,5869.72,472.405,36980.52,337.9166,295.3449,235.4092,193.8808,589.439,419.4421,136.4228
17/06/2020,5631.48,11627.74,7262.8052,7018.67,5879.56,474.702,36773.45,337.9226,295.0646,235.3226,194.0675,589.353,419.2268,136.7024
18/06/2020,5634.97,11662.19,7265.9174,6981.38,5852.71,475.198,36609.2,338.3647,293.8324,235.0218,193.7079,589.305,418.1418,136.8027
19/06/2020,5603.87,11659.71,7223.1744,7029.37,5917.15,478.179,36810.17,339.0356,293.6965,235.0688,193.5819,591.23,423.4338,137.7724
22/06/2020,5640.27,11801.47,7299.0469,6976.24,5872.03,477.874,36742.18,338.4465,293.4486,235.1101,193.1297,591.826,426.6767,138.3259
23/06/2020,5664.58,11894.07,7328.6843,7101.5,5943.03,484.825,36925.45,338.1456,293.4945,234.7747,193.3023,593.218,430.4467,138.067
24/06/2020,5518.15,11652.78,7076.4048,6880.38,5758.32,483.087,36900.58,337.1986,291.5853,234.8453,193.1859,592.198,428.7819,135.9296
25/06/2020,5578.82,11768.27,7196.8062,6929.45,5781.97,480.072,36450.6,337.1662,290.5794,234.9602,192.7546,591.347,427.6967,135.3739
26/06/2020,5443.71,11474.15,7021.0889,6897.7,5793.41,477.436,36861.45,338.1529,289.6502,234.9253,192.759,591.721,430.0416,134.8875
29/06/2020,5524.13,11604.87,7239.8833,6961.53,5855.92,475.299,36067.42,338.0847,288.2643,234.7448,192.6371,591.137,430.2646,137.0737
30/06/2020,5609.56,11834.05,7342.898,6965.95,5803.22,475.937,36547.19,338.618,288.2567,234.7747,192.6835,591.788,434.9285,138.6382
01/07/2020,5637.85,11976.66,7271.8819,6953.85,5792.14,478.905,36273.43,339.4323,289.1747,234.2194,192.7165,594.07,429.9541,139.0814
02/07/2020,5664.33,12051.4,7295.1891,7151.23,5874.45,490.251,36313.16,341.3643,290.7728,234.937,193.0303,597.205,432.3957,140.0398
03/07/2020,5664.33,12051.4,7295.1891,7097.88,5796.26,494.876,36576.37,341.3643,290.8208,235.0619,193.2046,597.205,432.3957,140.0398
06/07/2020,5754.3,12356.9,7351.4953,7217.77,5917.35,508.132,37245.31,342.2981,292.3874,235.2948,193.5928,600.551,433.2484,141.2104
07/07/2020,5692.07,12263.62,7214.5925,7161.18,5826.95,504.604,37081.75,343.306,292.5061,235.2173,193.6533,600.06,437.2119,141.982
08/07/2020,5736.68,12429.9,7272.9144,7088.03,5795.19,513.105,36793.09,343.0791,292.2823,235.3459,193.5844,599.403,439.7984,142.5187
09/07/2020,5705.44,12532.6,7127.9523,7035.93,5699.33,517.88,36941.71,344.7222,291.8789,235.6234,193.6355,599.143,435.7408,141.5669
10/07/2020,5765.17,12627.85,7249.428,7111.57,5742.47,512.932,36550.67,343.6549,291.6619,235.703,193.5149,597.67,435.2579,142.1855
13/07/2020,5711.2,12355.02,7152.0635,7227.59,5818.57,514.036,37360.58,344.2602,292.781,235.2219,193.6189,598.776,438.2104,141.8748
14/07/2020,5788.29,12456.77,7278.3139,7168.81,5821.92,508.388,37036.36,344.9569,292.6013,235.6124,193.6642,597.504,437.7591,141.2065
15/07/2020,5840.94,12470.94,7533.1683,7291.44,5928.28,511.862,37624.18,345.5617,294.3499,236.0385,194.0553,600.075,437.7847,142.251
16/07/2020,5821.18,12383.28,7479.1857,7263.68,5888.76,502.204,37337,346.5483,294.8587,236.5048,194.2132,600.986,434.1969,141.8418
17/07/2020,5837.97,12405.14,7508.5702,7264.23,5926.07,506.653,37215.64,346.6812,295.2832,236.501,194.4295,602.522,435.9102,141.8882
20/07/2020,5887.05,12762.73,7481.2359,7316.24,5898.97,511.193,37250.17,347.726,296.6876,236.8757,194.7236,604.944,437.4369,141.4959
21/07/2020,5896.99,12624.05,7580.9625,7352.98,5906.69,521.459,37522.03,349.2217,298.7418,237.3987,195.3057,609.351,444.4512,143.5805
22/07/2020,5930.98,12667.96,7594.4187,7278.3,5847.69,517.583,37305.19,350.1331,299.5838,237.9182,195.5332,611.556,449.9204,144.5464
23/07/2020,5858.23,12329.83,7594.8924,7280.4,5854.41,517.693,37305.19,350.9097,299.8326,237.9579,196.0644,612.508,455.8175,145.369
24/07/2020,5822.05,12216.26,7479.7687,7149.01,5771.83,509.488,37305.19,350.3051,299.7967,237.5468,196.0819,610.82,457.6733,145.4245
27/07/2020,5865.12,12439.28,7566.9354,7131.63,5753.97,515.59,37246.56,349.5186,300.1957,238.0593,196.0717,611.897,464.8572,146.1777
28/07/2020,5827.2,12273.95,7491.0505,7133.18,5776.95,519.879,37150.69,349.7114,300.1369,238.3267,195.9171,611.54,466.8793,146.2388
29/07/2020,5899.63,12426.01,7648.4128,7125.85,5779.03,522.118,36720.39,349.5797,301.0418,238.164,195.8823,612.877,469.9236,147.2259
30/07/2020,5878.17,12488.52,7620.5782,6927.28,5646.61,519.961,36628.15,350.3854,301.5641,238.4324,195.5524,613.142,467.5714,145.6468
31/07/2020,5923.7,12710.65,7546.137,6854.12,5559.66,518.467,35596.21,350.7682,302.0731,238.2908,195.5925,615.446,472.1135,146.551
03/08/2020,5966.37,12884.54,7680.6837,7013.82,5687.01,517.998,36391.98,350.1343,302.7291,238.1186,195.6484,616.314,472.2127,149.1733
04/08/2020,5987.91,12932.86,7734.0211,7026.79,5689.97,523.63,37012.22,351.9371,302.6736,238.5284,195.9667,618.89,480.4634,150.5371
05/08/2020,6026.42,12966.54,7882.2962,7057.22,5754.75,530.133,36915.27,351.9422,303.465,238.2466,196.3963,621.863,487.1927,151.9202
06/08/2020,6065.62,13133.86,7875.0648,6998.22,5689.31,531.885,36754.72,352.7737,303.4417,238.699,196.7118,623.746,491.9725,152.2354
07/08/2020,6070.35,12988.21,8000.9865,7026.12,5694.25,523.619,36609.51,352.3296,303.4771,238.6042,196.8264,624.17,482.1316,150.3384
10/08/2020,6087.05,12925.21,8080.0769,7041.36,5711.63,522.242,36609.51,352.0442,303.453,239.0279,197.0691,625.075,484.9171,151.3065
11/08/2020,6038.56,12681.42,8031.5262,7197.79,5809.57,524.569,37296.85,349.3214,303.7079,238.8941,197.4421,625.254,462.7137,149.1477
12/08/2020,6123.71,13009.92,8073.2333,7264.87,5928.31,525.943,37450.46,348.8695,303.1641,238.8232,197.8143,623.805,463.3569,149.9563
13/08/2020,6112.24,13034.42,8057.0251,7220.96,5859.66,527.102,38115.12,346.6367,302.3794,238.5635,198.0021,623.863,468.4459,151.1671
14/08/2020,6111.5,13019.43,8048.4951,7139.32,5769.12,525.657,38180.29,345.4354,301.4771,238.6217,197.7052,620.969,463.5498,151.1018
17/08/2020,6128.18,13164.18,8087.5105,7141.03,5804.54,528.938,37864.53,345.4294,301.3794,238.9048,197.6312,619.886,475.1795,153.6884
18/08/2020,6142.96,13293.47,8007.6877,7106.02,5756.4,531.368,37789.66,345.3662,301.5532,239.0492,197.5776,618.892,478.6044,154.662
19/08/2020,6116.62,13203.44,8019.652,7166.45,5789.91,528.717,37887.25,345.1399,301.6425,239.2398,197.6587,619.96,468.4303,154.3651
20/08/2020,6136.09,13388.46,7980.5995,7072.19,5703.62,519.663,37510.21,345.9766,301.5577,239.4506,197.6879,618.783,462.7733,153.187
21/08/2020,6157.46,13479.59,7920.5085,7041.45,5692.76,525.11,37575.26,346.4076,301.6076,239.5368,197.7537,619.891,462.8935,152.4965
24/08/2020,6219.81,13562.49,8002.1591,7196.97,5790.3,533.003,37682.16,346.6927,302.3687,239.5296,197.9508,621.406,461.0432,152.9137
25/08/2020,6242.23,13674.04,8016.4285,7192.57,5726.07,536.153,38192.44,345.5176,303.2459,238.8822,198.0964,619.939,457.2167,153.689
26/08/2020,6305.91,13966.12,7960.3398,7251.01,5734.22,538.396,38182.75,344.6879,303.4991,238.6863,198.1204,618.549,464.2078,154.2883
27/08/2020,6316.74,13913.54,7983.0404,7195.44,5691.57,537.482,38048.32,342.2784,303.8945,238.6431,198.1941,617.331,459.4779,154.9686
28/08/2020,6359.71,13995.07,8054.0761,7164.58,5657.01,539.595,37532.95,342.7106,304.1365,238.7539,198.3389,616.882,469.536,156.0781
31/08/2020,6346.27,14129.18,7971.3122,7072.35,5657.01,529.928,37954.67,344.2485,304.3347,238.6643,198.3914,617.778,470.4196,156.4625
01/09/2020,6394.11,14341.98,8056.7449,7083.29,5560.72,538.84,37951.9,346.097,304.4806,238.8434,198.5142,623.039,470.4923,156.8631
02/09/2020,6492.84,14491.79,8126.745,7214.76,5635.56,538.312,38130.82,348.1581,305.023,239.5195,198.7959,626.897,462.3625,155.4359
03/09/2020,6265.62,13735.98,7884.4016,7142.56,5554.59,533.545,38489.01,348.4854,304.5157,239.8198,199.109,627.17,460.7233,154.2912
04/09/2020,6214.66,13561.84,7836.7585,7048.25,5505.44,529.052,38062.38,344.0327,303.5977,239.5713,199.0026,624.178,459.8925,154.492
07/09/2020,6214.66,13561.84,7836.7585,7163.85,5636.75,526.736,37872.97,344.0327,303.7417,239.4594,199.0548,624.178,459.8925,154.492
08/09/2020,6042.35,12915.53,7680.0737,7062.9,5630.01,523.366,38175.07,344.4652,302.435,239.6876,198.9793,621.897,462.0139,152.3703
09/09/2020,6164.3,13297.79,7792.3158,7187.12,5708.37,522.54,37778.81,343.9042,302.9763,239.2833,198.9956,620.79,464.7972,153.0287
10/09/2020,6056.11,13016.23,7697.8212,7161.04,5699.4,522.381,38111.66,344.8334,303.0579,238.9192,199.216,621.031,467.0336,152.5703
11/09/2020,6059.54,12938.36,7644.3933,7167.61,5726.72,525.503,38392.17,345.4371,302.8035,239.4592,199.1963,620.472,463.1358,152.7145
14/09/2020,6138.09,13161.92,7848.7375,7169.74,5721.18,531.523,38642.81,346.0154,302.9326,239.5601,199.273,619.977,466.8969,153.1189
15/09/2020,6170.2,13349.95,7855.1362,7203.17,5796.45,535.544,38471.55,345.8971,303.1964,239.5991,199.4018,621.049,467.4927,153.2288
16/09/2020,6141.86,13126.71,7927.847,7217.39,5770.76,537.731,38505.4,345.927,303.6715,239.6293,199.5047,620.743,468.5165,154.299
17/09/2020,6090.25,12932.23,7878.5777,7169.26,5743.85,532.975,38249.11,346.2529,303.291,239.8996,199.4038,618.279,463.62,154.49
18/09/2020,6022.21,12764.2,7849.1378,7098.18,5703.16,533.825,38316.24,345.975,303.1577,239.8611,199.407,616.963,466.5222,155.7289
21/09/2020,5952.74,12816.16,7586.2667,6833.49,5510.65,525.075,38316.24,345.4124,301.0241,240.0603,198.7092,610.431,454.2814,151.869
22/09/2020,6015.37,13056.78,7646.1023,6840.37,5534.55,521.62,38316.24,345.8551,300.4074,239.6117,198.0453,608.248,453.5694,151.5249
